Filepath,Label
dataset/Positive/10479_1.jpg,POSITIVE
dataset/Negative/00023.jpg,NEGATIVE
dataset/Positive/19225_1.jpg,POSITIVE
dataset/Negative/17246.jpg,NEGATIVE
dataset/Negative/07899.jpg,NEGATIVE
dataset/Positive/00333.jpg,POSITIVE
dataset/Positive/16479_1.jpg,POSITIVE
dataset/Negative/17194.jpg,NEGATIVE
dataset/Negative/13095.jpg,NEGATIVE
dataset/Positive/10908_1.jpg,POSITIVE
dataset/Negative/04701.jpg,NEGATIVE
dataset/Positive/01875.jpg,POSITIVE
dataset/Negative/03011.jpg,NEGATIVE
dataset/Positive/12183_1.jpg,POSITIVE
dataset/Positive/18168_1.jpg,POSITIVE
dataset/Positive/14943_1.jpg,POSITIVE
dataset/Positive/13434_1.jpg,POSITIVE
dataset/Positive/11101_1.jpg,POSITIVE
dataset/Positive/03918.jpg,POSITIVE
dataset/Positive/03812.jpg,POSITIVE
dataset/Negative/01118.jpg,NEGATIVE
dataset/Negative/07451.jpg,NEGATIVE
dataset/Positive/03660.jpg,POSITIVE
dataset/Positive/09002.jpg,POSITIVE
dataset/Positive/08716.jpg,POSITIVE
dataset/Positive/01515.jpg,POSITIVE
dataset/Negative/19631.jpg,NEGATIVE
dataset/Negative/01586.jpg,NEGATIVE
dataset/Positive/10921_1.jpg,POSITIVE
dataset/Positive/18218_1.jpg,POSITIVE
dataset/Negative/12057.jpg,NEGATIVE
dataset/Positive/05805.jpg,POSITIVE
dataset/Negative/07911.jpg,NEGATIVE
dataset/Negative/15439.jpg,NEGATIVE
dataset/Negative/13710.jpg,NEGATIVE
dataset/Negative/06455.jpg,NEGATIVE
dataset/Positive/06160.jpg,POSITIVE
dataset/Positive/10648_1.jpg,POSITIVE
dataset/Negative/01518.jpg,NEGATIVE
dataset/Positive/14525_1.jpg,POSITIVE
dataset/Negative/16452.jpg,NEGATIVE
dataset/Positive/08678.jpg,POSITIVE
dataset/Negative/17934.jpg,NEGATIVE
dataset/Positive/09678.jpg,POSITIVE
dataset/Negative/09619.jpg,NEGATIVE
dataset/Negative/15268.jpg,NEGATIVE
dataset/Positive/15952_1.jpg,POSITIVE
dataset/Negative/00655.jpg,NEGATIVE
dataset/Positive/05668.jpg,POSITIVE
dataset/Positive/13269_1.jpg,POSITIVE
dataset/Negative/11872.jpg,NEGATIVE
dataset/Negative/17426.jpg,NEGATIVE
dataset/Positive/09524.jpg,POSITIVE
dataset/Positive/19768.jpg,POSITIVE
dataset/Positive/00388.jpg,POSITIVE
dataset/Positive/06265.jpg,POSITIVE
dataset/Positive/08438.jpg,POSITIVE
dataset/Negative/14026.jpg,NEGATIVE
dataset/Positive/08354.jpg,POSITIVE
dataset/Positive/18513_1.jpg,POSITIVE
dataset/Positive/16323_1.jpg,POSITIVE
dataset/Negative/12843.jpg,NEGATIVE
dataset/Negative/02629.jpg,NEGATIVE
dataset/Positive/00770.jpg,POSITIVE
dataset/Positive/12058_1.jpg,POSITIVE
dataset/Positive/18889_1.jpg,POSITIVE
dataset/Negative/11076.jpg,NEGATIVE
dataset/Negative/13156.jpg,NEGATIVE
dataset/Negative/12013.jpg,NEGATIVE
dataset/Positive/18965_1.jpg,POSITIVE
dataset/Positive/09055.jpg,POSITIVE
dataset/Negative/18762.jpg,NEGATIVE
dataset/Positive/01483.jpg,POSITIVE
dataset/Negative/01143.jpg,NEGATIVE
dataset/Positive/04195.jpg,POSITIVE
dataset/Positive/00438.jpg,POSITIVE
dataset/Negative/14614.jpg,NEGATIVE
dataset/Positive/11611_1.jpg,POSITIVE
dataset/Negative/10839.jpg,NEGATIVE
dataset/Negative/17227.jpg,NEGATIVE
dataset/Positive/06417.jpg,POSITIVE
dataset/Negative/17092.jpg,NEGATIVE
dataset/Negative/04417.jpg,NEGATIVE
dataset/Positive/10132_1.jpg,POSITIVE
dataset/Positive/11361_1.jpg,POSITIVE
dataset/Negative/03679.jpg,NEGATIVE
dataset/Positive/12559_1.jpg,POSITIVE
dataset/Positive/05699.jpg,POSITIVE
dataset/Positive/19851.jpg,POSITIVE
dataset/Negative/07323.jpg,NEGATIVE
dataset/Negative/11383.jpg,NEGATIVE
dataset/Negative/17844.jpg,NEGATIVE
dataset/Positive/16499_1.jpg,POSITIVE
dataset/Positive/00473.jpg,POSITIVE
dataset/Positive/11766_1.jpg,POSITIVE
dataset/Positive/03180.jpg,POSITIVE
dataset/Negative/04808.jpg,NEGATIVE
dataset/Negative/12250.jpg,NEGATIVE
dataset/Negative/04498.jpg,NEGATIVE
dataset/Positive/02836.jpg,POSITIVE
dataset/Negative/17389.jpg,NEGATIVE
dataset/Positive/07490.jpg,POSITIVE
dataset/Negative/13780.jpg,NEGATIVE
dataset/Negative/06772.jpg,NEGATIVE
dataset/Positive/13392_1.jpg,POSITIVE
dataset/Positive/01561.jpg,POSITIVE
dataset/Negative/06742.jpg,NEGATIVE
dataset/Negative/06140.jpg,NEGATIVE
dataset/Negative/07527.jpg,NEGATIVE
dataset/Negative/11695.jpg,NEGATIVE
dataset/Negative/15590.jpg,NEGATIVE
dataset/Negative/08018.jpg,NEGATIVE
dataset/Positive/14058_1.jpg,POSITIVE
dataset/Negative/14607.jpg,NEGATIVE
dataset/Positive/10768_1.jpg,POSITIVE
dataset/Positive/14711_1.jpg,POSITIVE
dataset/Negative/02643.jpg,NEGATIVE
dataset/Positive/18473_1.jpg,POSITIVE
dataset/Positive/13595_1.jpg,POSITIVE
dataset/Negative/15398.jpg,NEGATIVE
dataset/Negative/16469.jpg,NEGATIVE
dataset/Negative/13634.jpg,NEGATIVE
dataset/Positive/00695.jpg,POSITIVE
dataset/Positive/11186_1.jpg,POSITIVE
dataset/Positive/14242_1.jpg,POSITIVE
dataset/Positive/16976_1.jpg,POSITIVE
dataset/Positive/15403_1.jpg,POSITIVE
dataset/Negative/13367.jpg,NEGATIVE
dataset/Positive/17052_1.jpg,POSITIVE
dataset/Positive/19594.jpg,POSITIVE
dataset/Positive/03555.jpg,POSITIVE
dataset/Positive/18963_1.jpg,POSITIVE
dataset/Positive/14671_1.jpg,POSITIVE
dataset/Negative/19818.jpg,NEGATIVE
dataset/Negative/02855.jpg,NEGATIVE
dataset/Negative/08483.jpg,NEGATIVE
dataset/Negative/18201.jpg,NEGATIVE
dataset/Positive/11457_1.jpg,POSITIVE
dataset/Negative/05079.jpg,NEGATIVE
dataset/Negative/00409.jpg,NEGATIVE
dataset/Positive/12495_1.jpg,POSITIVE
dataset/Negative/06253.jpg,NEGATIVE
dataset/Positive/03364.jpg,POSITIVE
dataset/Positive/12573_1.jpg,POSITIVE
dataset/Negative/14670.jpg,NEGATIVE
dataset/Positive/08316.jpg,POSITIVE
dataset/Positive/00404.jpg,POSITIVE
dataset/Positive/17975_1.jpg,POSITIVE
dataset/Negative/13468.jpg,NEGATIVE
dataset/Negative/13895.jpg,NEGATIVE
dataset/Positive/02388.jpg,POSITIVE
dataset/Negative/17872.jpg,NEGATIVE
dataset/Negative/02266.jpg,NEGATIVE
dataset/Negative/10926.jpg,NEGATIVE
dataset/Negative/07015.jpg,NEGATIVE
dataset/Positive/11949_1.jpg,POSITIVE
dataset/Negative/13940.jpg,NEGATIVE
dataset/Negative/01087.jpg,NEGATIVE
dataset/Positive/18654_1.jpg,POSITIVE
dataset/Negative/02471.jpg,NEGATIVE
dataset/Positive/06937.jpg,POSITIVE
dataset/Positive/01856.jpg,POSITIVE
dataset/Negative/00559.jpg,NEGATIVE
dataset/Positive/11513_1.jpg,POSITIVE
dataset/Positive/09280.jpg,POSITIVE
dataset/Negative/02174.jpg,NEGATIVE
dataset/Positive/09613.jpg,POSITIVE
dataset/Positive/16579_1.jpg,POSITIVE
dataset/Negative/15915.jpg,NEGATIVE
dataset/Positive/00048.jpg,POSITIVE
dataset/Negative/07404.jpg,NEGATIVE
dataset/Negative/13114.jpg,NEGATIVE
dataset/Positive/12703_1.jpg,POSITIVE
dataset/Positive/10379_1.jpg,POSITIVE
dataset/Negative/19236.jpg,NEGATIVE
dataset/Positive/10237_1.jpg,POSITIVE
dataset/Positive/03244.jpg,POSITIVE
dataset/Negative/06091.jpg,NEGATIVE
dataset/Positive/10202_1.jpg,POSITIVE
dataset/Positive/14621_1.jpg,POSITIVE
dataset/Positive/02869.jpg,POSITIVE
dataset/Negative/05850.jpg,NEGATIVE
dataset/Positive/12891_1.jpg,POSITIVE
dataset/Negative/09568.jpg,NEGATIVE
dataset/Positive/02008.jpg,POSITIVE
dataset/Negative/05636.jpg,NEGATIVE
dataset/Positive/19289_1.jpg,POSITIVE
dataset/Negative/04634.jpg,NEGATIVE
dataset/Negative/14701.jpg,NEGATIVE
dataset/Negative/14969.jpg,NEGATIVE
dataset/Negative/10979.jpg,NEGATIVE
dataset/Negative/09894.jpg,NEGATIVE
dataset/Positive/09148.jpg,POSITIVE
dataset/Negative/04414.jpg,NEGATIVE
dataset/Negative/01665.jpg,NEGATIVE
dataset/Negative/08445.jpg,NEGATIVE
dataset/Positive/02263.jpg,POSITIVE
dataset/Positive/08627.jpg,POSITIVE
dataset/Positive/15265_1.jpg,POSITIVE
dataset/Negative/11866.jpg,NEGATIVE
dataset/Positive/05516.jpg,POSITIVE
dataset/Negative/06778.jpg,NEGATIVE
dataset/Positive/19196_1.jpg,POSITIVE
dataset/Negative/01638.jpg,NEGATIVE
dataset/Positive/07863.jpg,POSITIVE
dataset/Positive/09249.jpg,POSITIVE
dataset/Negative/02577.jpg,NEGATIVE
dataset/Positive/11480_1.jpg,POSITIVE
dataset/Positive/09772.jpg,POSITIVE
dataset/Positive/17850_1.jpg,POSITIVE
dataset/Negative/07131.jpg,NEGATIVE
dataset/Positive/18637_1.jpg,POSITIVE
dataset/Positive/14039_1.jpg,POSITIVE
dataset/Positive/18128_1.jpg,POSITIVE
dataset/Negative/10234.jpg,NEGATIVE
dataset/Negative/15035.jpg,NEGATIVE
dataset/Negative/01236.jpg,NEGATIVE
dataset/Positive/08815.jpg,POSITIVE
dataset/Negative/19472.jpg,NEGATIVE
dataset/Positive/05955.jpg,POSITIVE
dataset/Negative/16389.jpg,NEGATIVE
dataset/Positive/05571.jpg,POSITIVE
dataset/Positive/10428_1.jpg,POSITIVE
dataset/Positive/18860_1.jpg,POSITIVE
dataset/Positive/14997_1.jpg,POSITIVE
dataset/Negative/01503.jpg,NEGATIVE
dataset/Negative/11056.jpg,NEGATIVE
dataset/Positive/19812.jpg,POSITIVE
dataset/Negative/06426.jpg,NEGATIVE
dataset/Negative/03943.jpg,NEGATIVE
dataset/Positive/02462.jpg,POSITIVE
dataset/Positive/17678_1.jpg,POSITIVE
dataset/Negative/12286.jpg,NEGATIVE
dataset/Positive/08553.jpg,POSITIVE
dataset/Positive/06650.jpg,POSITIVE
dataset/Negative/10650.jpg,NEGATIVE
dataset/Positive/08103.jpg,POSITIVE
dataset/Positive/03176.jpg,POSITIVE
dataset/Negative/04441.jpg,NEGATIVE
dataset/Positive/13828_1.jpg,POSITIVE
dataset/Negative/14527.jpg,NEGATIVE
dataset/Positive/07906.jpg,POSITIVE
dataset/Negative/07478.jpg,NEGATIVE
dataset/Negative/13562.jpg,NEGATIVE
dataset/Positive/13951_1.jpg,POSITIVE
dataset/Negative/14747.jpg,NEGATIVE
dataset/Positive/15865_1.jpg,POSITIVE
dataset/Positive/00477.jpg,POSITIVE
dataset/Positive/17827_1.jpg,POSITIVE
dataset/Positive/02843.jpg,POSITIVE
dataset/Negative/13066.jpg,NEGATIVE
dataset/Positive/09012.jpg,POSITIVE
dataset/Negative/19553.jpg,NEGATIVE
dataset/Negative/14364.jpg,NEGATIVE
dataset/Positive/14369_1.jpg,POSITIVE
dataset/Negative/16602.jpg,NEGATIVE
dataset/Negative/14438.jpg,NEGATIVE
dataset/Negative/19661.jpg,NEGATIVE
dataset/Negative/02306.jpg,NEGATIVE
dataset/Negative/02293.jpg,NEGATIVE
dataset/Positive/07969.jpg,POSITIVE
dataset/Positive/19309_1.jpg,POSITIVE
dataset/Negative/05610.jpg,NEGATIVE
dataset/Positive/13717_1.jpg,POSITIVE
dataset/Negative/02880.jpg,NEGATIVE
dataset/Positive/14604_1.jpg,POSITIVE
dataset/Negative/15602.jpg,NEGATIVE
dataset/Negative/05419.jpg,NEGATIVE
dataset/Negative/18130.jpg,NEGATIVE
dataset/Positive/18506_1.jpg,POSITIVE
dataset/Positive/14724_1.jpg,POSITIVE
dataset/Positive/16618_1.jpg,POSITIVE
dataset/Positive/02091.jpg,POSITIVE
dataset/Positive/04340.jpg,POSITIVE
dataset/Negative/18072.jpg,NEGATIVE
dataset/Positive/08804.jpg,POSITIVE
dataset/Negative/05453.jpg,NEGATIVE
dataset/Positive/07532.jpg,POSITIVE
dataset/Positive/12467_1.jpg,POSITIVE
dataset/Positive/16766_1.jpg,POSITIVE
dataset/Positive/16531_1.jpg,POSITIVE
dataset/Negative/15750.jpg,NEGATIVE
dataset/Negative/12436.jpg,NEGATIVE
dataset/Positive/15491_1.jpg,POSITIVE
dataset/Negative/15964.jpg,NEGATIVE
dataset/Negative/17332.jpg,NEGATIVE
dataset/Positive/01872.jpg,POSITIVE
dataset/Positive/02554.jpg,POSITIVE
dataset/Negative/02336.jpg,NEGATIVE
dataset/Negative/11141.jpg,NEGATIVE
dataset/Positive/02590.jpg,POSITIVE
dataset/Positive/18475_1.jpg,POSITIVE
dataset/Negative/17661.jpg,NEGATIVE
dataset/Negative/01855.jpg,NEGATIVE
dataset/Positive/18383_1.jpg,POSITIVE
dataset/Positive/17166_1.jpg,POSITIVE
dataset/Negative/13109.jpg,NEGATIVE
dataset/Negative/05076.jpg,NEGATIVE
dataset/Positive/14529_1.jpg,POSITIVE
dataset/Negative/05738.jpg,NEGATIVE
dataset/Negative/08804.jpg,NEGATIVE
dataset/Negative/14428.jpg,NEGATIVE
dataset/Negative/09096.jpg,NEGATIVE
dataset/Positive/10420_1.jpg,POSITIVE
dataset/Positive/10580_1.jpg,POSITIVE
dataset/Negative/02634.jpg,NEGATIVE
dataset/Negative/01185.jpg,NEGATIVE
dataset/Negative/10139.jpg,NEGATIVE
dataset/Negative/05786.jpg,NEGATIVE
dataset/Negative/11196.jpg,NEGATIVE
dataset/Positive/04479.jpg,POSITIVE
dataset/Negative/11069.jpg,NEGATIVE
dataset/Positive/04871.jpg,POSITIVE
dataset/Negative/12378.jpg,NEGATIVE
dataset/Negative/19589.jpg,NEGATIVE
dataset/Negative/13491.jpg,NEGATIVE
dataset/Negative/06564.jpg,NEGATIVE
dataset/Negative/05435.jpg,NEGATIVE
dataset/Negative/01950.jpg,NEGATIVE
dataset/Positive/00763.jpg,POSITIVE
dataset/Negative/17326.jpg,NEGATIVE
dataset/Negative/16048.jpg,NEGATIVE
dataset/Negative/11484.jpg,NEGATIVE
dataset/Positive/13095_1.jpg,POSITIVE
dataset/Negative/00870.jpg,NEGATIVE
dataset/Positive/16594_1.jpg,POSITIVE
dataset/Positive/07028.jpg,POSITIVE
dataset/Positive/13871_1.jpg,POSITIVE
dataset/Negative/05760.jpg,NEGATIVE
dataset/Negative/15122.jpg,NEGATIVE
dataset/Positive/01630.jpg,POSITIVE
dataset/Negative/05512.jpg,NEGATIVE
dataset/Negative/03603.jpg,NEGATIVE
dataset/Negative/00669.jpg,NEGATIVE
dataset/Positive/17718_1.jpg,POSITIVE
dataset/Negative/02236.jpg,NEGATIVE
dataset/Negative/14798.jpg,NEGATIVE
dataset/Positive/17188_1.jpg,POSITIVE
dataset/Negative/17845.jpg,NEGATIVE
dataset/Negative/04207.jpg,NEGATIVE
dataset/Negative/13496.jpg,NEGATIVE
dataset/Negative/16995.jpg,NEGATIVE
dataset/Positive/15342_1.jpg,POSITIVE
dataset/Negative/10266.jpg,NEGATIVE
dataset/Negative/07390.jpg,NEGATIVE
dataset/Negative/16917.jpg,NEGATIVE
dataset/Positive/17292_1.jpg,POSITIVE
dataset/Positive/03284.jpg,POSITIVE
dataset/Positive/08430.jpg,POSITIVE
dataset/Positive/16871_1.jpg,POSITIVE
dataset/Positive/06660.jpg,POSITIVE
dataset/Negative/08956.jpg,NEGATIVE
dataset/Positive/11306_1.jpg,POSITIVE
dataset/Negative/05568.jpg,NEGATIVE
dataset/Negative/12850.jpg,NEGATIVE
dataset/Positive/02530.jpg,POSITIVE
dataset/Negative/10511.jpg,NEGATIVE
dataset/Negative/19145.jpg,NEGATIVE
dataset/Negative/02720.jpg,NEGATIVE
dataset/Negative/04164.jpg,NEGATIVE
dataset/Positive/10764_1.jpg,POSITIVE
dataset/Negative/03702.jpg,NEGATIVE
dataset/Positive/06412.jpg,POSITIVE
dataset/Negative/04264.jpg,NEGATIVE
dataset/Negative/13493.jpg,NEGATIVE
dataset/Positive/10826_1.jpg,POSITIVE
dataset/Negative/03974.jpg,NEGATIVE
dataset/Positive/10214_1.jpg,POSITIVE
dataset/Negative/11697.jpg,NEGATIVE
dataset/Negative/18613.jpg,NEGATIVE
dataset/Negative/00445.jpg,NEGATIVE
dataset/Negative/07270.jpg,NEGATIVE
dataset/Negative/03145.jpg,NEGATIVE
dataset/Positive/18180_1.jpg,POSITIVE
dataset/Positive/12837_1.jpg,POSITIVE
dataset/Negative/07962.jpg,NEGATIVE
dataset/Positive/05387.jpg,POSITIVE
dataset/Negative/06890.jpg,NEGATIVE
dataset/Negative/06818.jpg,NEGATIVE
dataset/Negative/13894.jpg,NEGATIVE
dataset/Positive/05751.jpg,POSITIVE
dataset/Positive/08052.jpg,POSITIVE
dataset/Negative/19018.jpg,NEGATIVE
dataset/Positive/14356_1.jpg,POSITIVE
dataset/Negative/10572.jpg,NEGATIVE
dataset/Negative/08651.jpg,NEGATIVE
dataset/Positive/08851.jpg,POSITIVE
dataset/Positive/01303.jpg,POSITIVE
dataset/Positive/13050_1.jpg,POSITIVE
dataset/Negative/19151.jpg,NEGATIVE
dataset/Negative/03080.jpg,NEGATIVE
dataset/Negative/02473.jpg,NEGATIVE
dataset/Negative/10185.jpg,NEGATIVE
dataset/Positive/04001.jpg,POSITIVE
dataset/Positive/18397_1.jpg,POSITIVE
dataset/Positive/11399_1.jpg,POSITIVE
dataset/Positive/01300.jpg,POSITIVE
dataset/Positive/02748.jpg,POSITIVE
dataset/Negative/05866.jpg,NEGATIVE
dataset/Positive/17353_1.jpg,POSITIVE
dataset/Positive/17708_1.jpg,POSITIVE
dataset/Negative/07408.jpg,NEGATIVE
dataset/Positive/05720.jpg,POSITIVE
dataset/Positive/09316.jpg,POSITIVE
dataset/Negative/11032.jpg,NEGATIVE
dataset/Positive/07923.jpg,POSITIVE
dataset/Negative/05069.jpg,NEGATIVE
dataset/Negative/16933.jpg,NEGATIVE
dataset/Positive/19850.jpg,POSITIVE
dataset/Positive/04762.jpg,POSITIVE
dataset/Positive/13524_1.jpg,POSITIVE
dataset/Negative/03749.jpg,NEGATIVE
dataset/Negative/02010.jpg,NEGATIVE
dataset/Positive/09391.jpg,POSITIVE
dataset/Negative/01205.jpg,NEGATIVE
dataset/Negative/07860.jpg,NEGATIVE
dataset/Negative/18968.jpg,NEGATIVE
dataset/Positive/18367_1.jpg,POSITIVE
dataset/Positive/19489.jpg,POSITIVE
dataset/Positive/12820_1.jpg,POSITIVE
dataset/Negative/13234.jpg,NEGATIVE
dataset/Positive/07334.jpg,POSITIVE
dataset/Positive/00472.jpg,POSITIVE
dataset/Positive/11166_1.jpg,POSITIVE
dataset/Positive/00178.jpg,POSITIVE
dataset/Positive/18913_1.jpg,POSITIVE
dataset/Positive/10151_1.jpg,POSITIVE
dataset/Negative/02602.jpg,NEGATIVE
dataset/Negative/07834.jpg,NEGATIVE
dataset/Negative/05230.jpg,NEGATIVE
dataset/Negative/15512.jpg,NEGATIVE
dataset/Negative/06172.jpg,NEGATIVE
dataset/Positive/01445.jpg,POSITIVE
dataset/Negative/01790.jpg,NEGATIVE
dataset/Positive/13433_1.jpg,POSITIVE
dataset/Positive/11527_1.jpg,POSITIVE
dataset/Positive/04048.jpg,POSITIVE
dataset/Positive/09665.jpg,POSITIVE
dataset/Positive/01935.jpg,POSITIVE
dataset/Positive/06549.jpg,POSITIVE
dataset/Positive/09988.jpg,POSITIVE
dataset/Negative/01826.jpg,NEGATIVE
dataset/Negative/19387.jpg,NEGATIVE
dataset/Negative/16144.jpg,NEGATIVE
dataset/Positive/01195.jpg,POSITIVE
dataset/Positive/00807.jpg,POSITIVE
dataset/Positive/01603.jpg,POSITIVE
dataset/Positive/11913_1.jpg,POSITIVE
dataset/Negative/11723.jpg,NEGATIVE
dataset/Negative/16955.jpg,NEGATIVE
dataset/Negative/14684.jpg,NEGATIVE
dataset/Positive/18750_1.jpg,POSITIVE
dataset/Positive/19945.jpg,POSITIVE
dataset/Negative/14484.jpg,NEGATIVE
dataset/Positive/18052_1.jpg,POSITIVE
dataset/Positive/06424.jpg,POSITIVE
dataset/Positive/04177.jpg,POSITIVE
dataset/Positive/01983.jpg,POSITIVE
dataset/Negative/12337.jpg,NEGATIVE
dataset/Positive/05819.jpg,POSITIVE
dataset/Negative/07857.jpg,NEGATIVE
dataset/Positive/12734_1.jpg,POSITIVE
dataset/Positive/03507.jpg,POSITIVE
dataset/Positive/12053_1.jpg,POSITIVE
dataset/Negative/11555.jpg,NEGATIVE
dataset/Positive/10811_1.jpg,POSITIVE
dataset/Positive/17851_1.jpg,POSITIVE
dataset/Negative/15236.jpg,NEGATIVE
dataset/Negative/05426.jpg,NEGATIVE
dataset/Negative/15881.jpg,NEGATIVE
dataset/Positive/03029.jpg,POSITIVE
dataset/Positive/06790.jpg,POSITIVE
dataset/Negative/16318.jpg,NEGATIVE
dataset/Negative/08978.jpg,NEGATIVE
dataset/Negative/15303.jpg,NEGATIVE
dataset/Negative/14678.jpg,NEGATIVE
dataset/Negative/17292.jpg,NEGATIVE
dataset/Positive/18416_1.jpg,POSITIVE
dataset/Negative/14447.jpg,NEGATIVE
dataset/Negative/15529.jpg,NEGATIVE
dataset/Negative/14325.jpg,NEGATIVE
dataset/Positive/03208.jpg,POSITIVE
dataset/Positive/06522.jpg,POSITIVE
dataset/Positive/00641.jpg,POSITIVE
dataset/Negative/01828.jpg,NEGATIVE
dataset/Negative/12506.jpg,NEGATIVE
dataset/Positive/19032_1.jpg,POSITIVE
