Filepath,Label
dataset/SAM/positive/c_13_146.png,POSITIVE
dataset/SAM/negative/00104.jpg,NEGATIVE
dataset/SAM/positive/h_41_259.png,POSITIVE
dataset/SAM/negative/00103.jpg,NEGATIVE
dataset/SAM/positive/a_6_27.png,POSITIVE
dataset/SAM/positive/a_9_6.png,POSITIVE
dataset/SAM/negative/00007.jpg,NEGATIVE
dataset/SAM/negative/00232.jpg,NEGATIVE
dataset/SAM/negative/00119.jpg,NEGATIVE
dataset/SAM/negative/00035.jpg,NEGATIVE
dataset/SAM/positive/a_31_42.png,POSITIVE
dataset/SAM/negative/00010.jpg,NEGATIVE
dataset/SAM/positive/a_21_2.png,POSITIVE
dataset/SAM/positive/a_17_3.png,POSITIVE
dataset/SAM/negative/00200.jpg,NEGATIVE
dataset/SAM/positive/a_3_1.png,POSITIVE
dataset/SAM/positive/a_14_2.png,POSITIVE
dataset/SAM/positive/a_34_19.png,POSITIVE
dataset/SAM/negative/00131.jpg,NEGATIVE
dataset/SAM/positive/a_31_56.png,POSITIVE
dataset/SAM/positive/c_38_197.png,POSITIVE
dataset/SAM/positive/a_15_0.png,POSITIVE
dataset/SAM/positive/a_31_26.png,POSITIVE
dataset/SAM/negative/00175.jpg,NEGATIVE
dataset/SAM/positive/c_30_139.png,POSITIVE
dataset/SAM/negative/00183.jpg,NEGATIVE
dataset/SAM/negative/00203.jpg,NEGATIVE
dataset/SAM/negative/00121.jpg,NEGATIVE
dataset/SAM/positive/a_5_43.png,POSITIVE
dataset/SAM/negative/00021.jpg,NEGATIVE
dataset/SAM/negative/00158.jpg,NEGATIVE
dataset/SAM/positive/c_6_157.png,POSITIVE
dataset/SAM/positive/a_149_37.png,POSITIVE
dataset/SAM/positive/a_6_28.png,POSITIVE
dataset/SAM/negative/00129.jpg,NEGATIVE
dataset/SAM/positive/c_14_150.png,POSITIVE
dataset/SAM/negative/00240.jpg,NEGATIVE
dataset/SAM/positive/a_38_1.png,POSITIVE
dataset/SAM/positive/a_80_1.png,POSITIVE
dataset/SAM/negative/00083.jpg,NEGATIVE
dataset/SAM/negative/00134.jpg,NEGATIVE
dataset/SAM/negative/00076.jpg,NEGATIVE
dataset/SAM/negative/00149.jpg,NEGATIVE
dataset/SAM/negative/00122.jpg,NEGATIVE
dataset/SAM/negative/00189.jpg,NEGATIVE
dataset/SAM/negative/00089.jpg,NEGATIVE
dataset/SAM/negative/00046.jpg,NEGATIVE
dataset/SAM/positive/a_31_40.png,POSITIVE
dataset/SAM/negative/00066.jpg,NEGATIVE
dataset/SAM/positive/a_5_40.png,POSITIVE
dataset/SAM/positive/a_14_0.png,POSITIVE
dataset/SAM/positive/c_25_176.png,POSITIVE
dataset/SAM/negative/00061.jpg,NEGATIVE
dataset/SAM/positive/a_6_29.png,POSITIVE
dataset/SAM/positive/a_0_27.png,POSITIVE
dataset/SAM/negative/00139.jpg,NEGATIVE
dataset/SAM/positive/a_31_82.png,POSITIVE
dataset/SAM/positive/c_9_158.png,POSITIVE
dataset/SAM/positive/a_27_0.png,POSITIVE
dataset/SAM/positive/a_4_2.png,POSITIVE
dataset/SAM/positive/a_31_41.png,POSITIVE
dataset/SAM/positive/a_31_66.png,POSITIVE
dataset/SAM/positive/h_41_244.png,POSITIVE
dataset/SAM/positive/a_34_18.png,POSITIVE
dataset/SAM/positive/a_39_1.png,POSITIVE
dataset/SAM/negative/00022.jpg,NEGATIVE
dataset/SAM/positive/a_36_9.png,POSITIVE
dataset/SAM/negative/00135.jpg,NEGATIVE
dataset/SAM/positive/c_24_248.png,POSITIVE
dataset/SAM/negative/00095.jpg,NEGATIVE
dataset/SAM/negative/00214.jpg,NEGATIVE
dataset/SAM/negative/00223.jpg,NEGATIVE
dataset/SAM/negative/00047.jpg,NEGATIVE
dataset/SAM/negative/00187.jpg,NEGATIVE
dataset/SAM/positive/a_3_4.png,POSITIVE
dataset/SAM/negative/00067.jpg,NEGATIVE
dataset/SAM/positive/a_16_3.png,POSITIVE
dataset/SAM/negative/00032.jpg,NEGATIVE
dataset/SAM/positive/a_31_17.png,POSITIVE
dataset/SAM/positive/a_32_4.png,POSITIVE
dataset/SAM/negative/00045.jpg,NEGATIVE
dataset/SAM/negative/00197.jpg,NEGATIVE
dataset/SAM/positive/a_25_0.png,POSITIVE
dataset/SAM/positive/a_6_53.png,POSITIVE
dataset/SAM/positive/a_143_0.png,POSITIVE
dataset/SAM/positive/a_8_2.png,POSITIVE
dataset/SAM/positive/a_36_8.png,POSITIVE
dataset/SAM/negative/00173.jpg,NEGATIVE
dataset/SAM/negative/00212.jpg,NEGATIVE
dataset/SAM/positive/b_38_1.png,POSITIVE
dataset/SAM/negative/00219.jpg,NEGATIVE
dataset/SAM/negative/00169.jpg,NEGATIVE
dataset/SAM/negative/00140.jpg,NEGATIVE
dataset/SAM/negative/00092.jpg,NEGATIVE
dataset/SAM/negative/00106.jpg,NEGATIVE
dataset/SAM/positive/a_6_31.png,POSITIVE
dataset/SAM/positive/a_32_5.png,POSITIVE
dataset/SAM/negative/00147.jpg,NEGATIVE
dataset/SAM/negative/00028.jpg,NEGATIVE
dataset/SAM/negative/00052.jpg,NEGATIVE
dataset/SAM/negative/00033.jpg,NEGATIVE
dataset/SAM/negative/00233.jpg,NEGATIVE
dataset/SAM/negative/00075.jpg,NEGATIVE
dataset/SAM/positive/a_13_6.png,POSITIVE
dataset/SAM/negative/00206.jpg,NEGATIVE
dataset/SAM/negative/00102.jpg,NEGATIVE
dataset/SAM/positive/a_8_9.png,POSITIVE
dataset/SAM/negative/00111.jpg,NEGATIVE
dataset/SAM/negative/00029.jpg,NEGATIVE
dataset/SAM/negative/00162.jpg,NEGATIVE
dataset/SAM/positive/a_21_3.png,POSITIVE
dataset/SAM/negative/00222.jpg,NEGATIVE
dataset/SAM/positive/a_14_3.png,POSITIVE
dataset/SAM/positive/a_39_5.png,POSITIVE
dataset/SAM/negative/00199.jpg,NEGATIVE
dataset/SAM/positive/c_38_253.png,POSITIVE
dataset/SAM/positive/a_130_7.png,POSITIVE
dataset/SAM/negative/00208.jpg,NEGATIVE
dataset/SAM/negative/00239.jpg,NEGATIVE
dataset/SAM/positive/h_25_176.png,POSITIVE
dataset/SAM/negative/00012.jpg,NEGATIVE
dataset/SAM/positive/a_5_45.png,POSITIVE
dataset/SAM/positive/b_34_3.png,POSITIVE
dataset/SAM/positive/c_32_229.png,POSITIVE
dataset/SAM/negative/00065.jpg,NEGATIVE
dataset/SAM/positive/a_3_3.png,POSITIVE
dataset/SAM/positive/c_14_160.png,POSITIVE
dataset/SAM/positive/a_5_42.png,POSITIVE
dataset/SAM/positive/a_10_0.png,POSITIVE
dataset/SAM/negative/00213.jpg,NEGATIVE
dataset/SAM/positive/a_11_8.png,POSITIVE
dataset/SAM/positive/a_5_46.png,POSITIVE
dataset/SAM/positive/a_5_44.png,POSITIVE
dataset/SAM/positive/a_7_2.png,POSITIVE
dataset/SAM/negative/00177.jpg,NEGATIVE
dataset/SAM/negative/00153.jpg,NEGATIVE
dataset/SAM/positive/c_6_148.png,POSITIVE
dataset/SAM/positive/a_31_8.png,POSITIVE
dataset/SAM/negative/00231.jpg,NEGATIVE
dataset/SAM/positive/a_5_41.png,POSITIVE
dataset/SAM/negative/00216.jpg,NEGATIVE
dataset/SAM/negative/00133.jpg,NEGATIVE
dataset/SAM/positive/a_29_2.png,POSITIVE
dataset/SAM/negative/00155.jpg,NEGATIVE
dataset/SAM/negative/00108.jpg,NEGATIVE
dataset/SAM/positive/a_29_0.png,POSITIVE
dataset/SAM/positive/a_18_1.png,POSITIVE
dataset/SAM/positive/a_12_7.png,POSITIVE
dataset/SAM/negative/00056.jpg,NEGATIVE
dataset/SAM/positive/a_0_26.png,POSITIVE
dataset/SAM/negative/00230.jpg,NEGATIVE
dataset/SAM/positive/a_22_5.png,POSITIVE
dataset/SAM/positive/c_38_196.png,POSITIVE
dataset/SAM/positive/a_5_38.png,POSITIVE
dataset/SAM/negative/00125.jpg,NEGATIVE
dataset/SAM/negative/00057.jpg,NEGATIVE
dataset/SAM/positive/c_38_252.png,POSITIVE
dataset/SAM/negative/00009.jpg,NEGATIVE
dataset/SAM/positive/a_30_2.png,POSITIVE
dataset/SAM/positive/a_0_43.png,POSITIVE
dataset/SAM/positive/a_2_3.png,POSITIVE
dataset/SAM/positive/a_28_0.png,POSITIVE
dataset/SAM/positive/a_23_6.png,POSITIVE
dataset/SAM/positive/a_36_7.png,POSITIVE
dataset/SAM/negative/00060.jpg,NEGATIVE
dataset/SAM/positive/a_0_21.png,POSITIVE
dataset/SAM/positive/a_0_54.png,POSITIVE
dataset/SAM/negative/00194.jpg,NEGATIVE
dataset/SAM/negative/00171.jpg,NEGATIVE
dataset/SAM/negative/00079.jpg,NEGATIVE
dataset/SAM/positive/a_34_10.png,POSITIVE
dataset/SAM/positive/h_41_112.png,POSITIVE
dataset/SAM/positive/a_20_1.png,POSITIVE
dataset/SAM/negative/00138.jpg,NEGATIVE
dataset/SAM/negative/00112.jpg,NEGATIVE
dataset/SAM/negative/00110.jpg,NEGATIVE
dataset/SAM/positive/a_34_11.png,POSITIVE
dataset/SAM/positive/a_31_58.png,POSITIVE
dataset/SAM/positive/a_37_0.png,POSITIVE
dataset/SAM/negative/00039.jpg,NEGATIVE
dataset/SAM/positive/a_9_3.png,POSITIVE
dataset/SAM/negative/00120.jpg,NEGATIVE
dataset/SAM/positive/a_31_92.png,POSITIVE
dataset/SAM/negative/00215.jpg,NEGATIVE
dataset/SAM/positive/a_3_2.png,POSITIVE
dataset/SAM/positive/a_76_1.png,POSITIVE
dataset/SAM/negative/00088.jpg,NEGATIVE
dataset/SAM/positive/a_17_0.png,POSITIVE
dataset/SAM/positive/c_38_198.png,POSITIVE
dataset/SAM/positive/d_9_170.png,POSITIVE
dataset/SAM/negative/00225.jpg,NEGATIVE
dataset/SAM/positive/a_39_2.png,POSITIVE
dataset/SAM/positive/a_1_0.png,POSITIVE
dataset/SAM/positive/a_15_7.png,POSITIVE
dataset/SAM/negative/00099.jpg,NEGATIVE
dataset/SAM/negative/00107.jpg,NEGATIVE
dataset/SAM/positive/a_0_32.png,POSITIVE
dataset/SAM/positive/a_33_6.png,POSITIVE
dataset/SAM/positive/a_15_2.png,POSITIVE
dataset/SAM/positive/a_26_0.png,POSITIVE
dataset/SAM/positive/a_76_2.png,POSITIVE
dataset/SAM/positive/a_0_11.png,POSITIVE
dataset/SAM/positive/a_31_57.png,POSITIVE
dataset/SAM/negative/00098.jpg,NEGATIVE
dataset/SAM/negative/00150.jpg,NEGATIVE
dataset/SAM/positive/a_28_1.png,POSITIVE
dataset/SAM/negative/00030.jpg,NEGATIVE
dataset/SAM/positive/a_35_0.png,POSITIVE
dataset/SAM/positive/a_31_74.png,POSITIVE
dataset/SAM/negative/00001.jpg,NEGATIVE
dataset/SAM/positive/a_31_65.png,POSITIVE
dataset/SAM/negative/00062.jpg,NEGATIVE
dataset/SAM/negative/00126.jpg,NEGATIVE
dataset/SAM/positive/a_0_37.png,POSITIVE
dataset/SAM/negative/00190.jpg,NEGATIVE
dataset/SAM/positive/a_1_5.png,POSITIVE
dataset/SAM/negative/00182.jpg,NEGATIVE
dataset/SAM/negative/00093.jpg,NEGATIVE
dataset/SAM/positive/a_1_3.png,POSITIVE
dataset/SAM/positive/a_0_31.png,POSITIVE
dataset/SAM/positive/a_36_5.png,POSITIVE
dataset/SAM/negative/00024.jpg,NEGATIVE
dataset/SAM/negative/00234.jpg,NEGATIVE
dataset/SAM/positive/a_149_38.png,POSITIVE
dataset/SAM/negative/00181.jpg,NEGATIVE
dataset/SAM/positive/a_33_7.png,POSITIVE
dataset/SAM/positive/a_0_16.png,POSITIVE
dataset/SAM/negative/00023.jpg,NEGATIVE
dataset/SAM/negative/00014.jpg,NEGATIVE
dataset/SAM/negative/00020.jpg,NEGATIVE
dataset/SAM/negative/00094.jpg,NEGATIVE
dataset/SAM/negative/00130.jpg,NEGATIVE
dataset/SAM/negative/00082.jpg,NEGATIVE
dataset/SAM/positive/a_5_48.png,POSITIVE
dataset/SAM/positive/a_13_1.png,POSITIVE
dataset/SAM/negative/00195.jpg,NEGATIVE
dataset/SAM/negative/00063.jpg,NEGATIVE
dataset/SAM/positive/b_35_1.png,POSITIVE
dataset/SAM/positive/a_76_9.png,POSITIVE
dataset/SAM/negative/00109.jpg,NEGATIVE
dataset/SAM/negative/00004.jpg,NEGATIVE
dataset/SAM/negative/00224.jpg,NEGATIVE
dataset/SAM/positive/a_10_1.png,POSITIVE
dataset/SAM/positive/a_83_2.png,POSITIVE
dataset/SAM/positive/h_37_176.png,POSITIVE
dataset/SAM/negative/00160.jpg,NEGATIVE
dataset/SAM/negative/00027.jpg,NEGATIVE
dataset/SAM/negative/00049.jpg,NEGATIVE
dataset/SAM/positive/a_7_1.png,POSITIVE
dataset/SAM/positive/a_15_3.png,POSITIVE
dataset/SAM/positive/c_9_70.png,POSITIVE
dataset/SAM/negative/00185.jpg,NEGATIVE
dataset/SAM/positive/a_31_67.png,POSITIVE
dataset/SAM/negative/00117.jpg,NEGATIVE
dataset/SAM/negative/00142.jpg,NEGATIVE
dataset/SAM/negative/00040.jpg,NEGATIVE
dataset/SAM/positive/a_116_7.png,POSITIVE
dataset/SAM/positive/a_11_9.png,POSITIVE
dataset/SAM/negative/00026.jpg,NEGATIVE
dataset/SAM/negative/00202.jpg,NEGATIVE
dataset/SAM/positive/a_6_42.png,POSITIVE
dataset/SAM/positive/a_27_3.png,POSITIVE
dataset/SAM/negative/00043.jpg,NEGATIVE
dataset/SAM/negative/00152.jpg,NEGATIVE
dataset/SAM/positive/a_0_48.png,POSITIVE
dataset/SAM/negative/00128.jpg,NEGATIVE
dataset/SAM/positive/c_32_228.png,POSITIVE
dataset/SAM/positive/c_31_157.png,POSITIVE
dataset/SAM/positive/a_37_1.png,POSITIVE
dataset/SAM/positive/h_40_93.png,POSITIVE
dataset/SAM/negative/00058.jpg,NEGATIVE
dataset/SAM/negative/00132.jpg,NEGATIVE
dataset/SAM/positive/a_141_7.png,POSITIVE
dataset/SAM/negative/00097.jpg,NEGATIVE
dataset/SAM/negative/00069.jpg,NEGATIVE
dataset/SAM/positive/a_39_3.png,POSITIVE
dataset/SAM/positive/a_4_1.png,POSITIVE
dataset/SAM/positive/a_16_0.png,POSITIVE
dataset/SAM/negative/00041.jpg,NEGATIVE
dataset/SAM/positive/h_6_165.png,POSITIVE
dataset/SAM/negative/00201.jpg,NEGATIVE
dataset/SAM/positive/a_12_6.png,POSITIVE
dataset/SAM/negative/00166.jpg,NEGATIVE
dataset/SAM/negative/00148.jpg,NEGATIVE
dataset/SAM/negative/00227.jpg,NEGATIVE
dataset/SAM/positive/a_24_0.png,POSITIVE
dataset/SAM/positive/a_30_4.png,POSITIVE
dataset/SAM/negative/00192.jpg,NEGATIVE
dataset/SAM/positive/h_3_194.png,POSITIVE
dataset/SAM/negative/00207.jpg,NEGATIVE
dataset/SAM/positive/a_2_2.png,POSITIVE
dataset/SAM/negative/00025.jpg,NEGATIVE
dataset/SAM/positive/a_22_7.png,POSITIVE
dataset/SAM/negative/00077.jpg,NEGATIVE
dataset/SAM/negative/00145.jpg,NEGATIVE
dataset/SAM/positive/h_34_155.png,POSITIVE
dataset/SAM/negative/00074.jpg,NEGATIVE
dataset/SAM/positive/a_15_1.png,POSITIVE
dataset/SAM/negative/00078.jpg,NEGATIVE
dataset/SAM/negative/00080.jpg,NEGATIVE
dataset/SAM/positive/c_24_249.png,POSITIVE
dataset/SAM/negative/00235.jpg,NEGATIVE
dataset/SAM/positive/a_32_9.png,POSITIVE
dataset/SAM/positive/a_13_7.png,POSITIVE
dataset/SAM/negative/00113.jpg,NEGATIVE
dataset/SAM/negative/00002.jpg,NEGATIVE
dataset/SAM/positive/a_30_6.png,POSITIVE
dataset/SAM/positive/a_5_47.png,POSITIVE
dataset/SAM/positive/a_8_7.png,POSITIVE
dataset/SAM/negative/00159.jpg,NEGATIVE
dataset/SAM/negative/00174.jpg,NEGATIVE
dataset/SAM/positive/a_40_0.png,POSITIVE
dataset/SAM/negative/00013.jpg,NEGATIVE
dataset/SAM/negative/00156.jpg,NEGATIVE
dataset/SAM/negative/00163.jpg,NEGATIVE
dataset/SAM/negative/00118.jpg,NEGATIVE
dataset/SAM/negative/00015.jpg,NEGATIVE
dataset/SAM/negative/00037.jpg,NEGATIVE
dataset/SAM/positive/a_35_1.png,POSITIVE
dataset/SAM/negative/00042.jpg,NEGATIVE
dataset/SAM/negative/00151.jpg,NEGATIVE
dataset/SAM/positive/a_16_2.png,POSITIVE
dataset/SAM/positive/a_11_7.png,POSITIVE
dataset/SAM/negative/00221.jpg,NEGATIVE
dataset/SAM/positive/a_31_91.png,POSITIVE
dataset/SAM/positive/a_6_52.png,POSITIVE
dataset/SAM/negative/00209.jpg,NEGATIVE
dataset/SAM/negative/00096.jpg,NEGATIVE
dataset/SAM/positive/a_32_10.png,POSITIVE
dataset/SAM/positive/a_76_4.png,POSITIVE
dataset/SAM/negative/00154.jpg,NEGATIVE
dataset/SAM/negative/00016.jpg,NEGATIVE
dataset/SAM/positive/a_17_2.png,POSITIVE
dataset/SAM/negative/00157.jpg,NEGATIVE
dataset/SAM/positive/a_40_1.png,POSITIVE
dataset/SAM/positive/a_34_13.png,POSITIVE
